z_mm,baseline_d4x_um,baseline_d4y_um,baseline_ellipticity,robust_d4x_um,robust_d4y_um,robust_ellipticity,point_d4x_um,point_d4y_um,point_ellipticity
240.5,917.8732941050384,561.8614837621176,1.6336291428256187,702.8185382879955,561.8614837621176,1.2508750975098992,620.7968558619524,561.8614837621176,1.1048930631535994
241.0,922.7966061729217,570.8779795521798,1.6164515697326447,714.2831415951797,570.8779795521798,1.2512010747997195,640.4992967697985,570.8779795521798,1.1219548129571097
241.5,928.1135919432294,580.5650276190632,1.5986384776731841,726.5966662072494,580.5650276190632,1.2515336467769542,661.3797987311682,580.5650276190632,1.1392002054335444
242.0,933.8175269225446,590.8896497702445,1.5803585784344685,739.7167192179068,590.8896497702445,1.2518694810537476,683.330376369518,590.8896497702445,1.1564432997518526
242.5,939.9013663561643,601.8190328258277,1.561767433547056,753.6011772868476,601.8190328258277,1.2522056235880914,706.2512615645272,601.8190328258277,1.1735276271478827
243.0,946.3577834102199,613.3208471035051,1.5430060593562556,768.2085943910982,613.3208471035051,1.25253951177279,730.0510679029367,613.3208471035051,1.1903248868038754
243.5,953.1792070835882,625.3635085825214,1.5242002355463775,783.4985353880221,625.3635085825214,1.2528689708229652,754.6466425576298,625.3635085825214,1.206732775738942
244.0,960.3578594796651,637.916387464733,1.505460399436373,799.4318393613113,637.916387464733,1.2531921973951603,779.9627071811449,637.916387464733,1.222672316478568
244.5,967.8857921080894,650.9499674168542,1.4868820040792419,815.9708187090072,650.9499674168542,1.2535077341611989,805.9313681423068,650.9499674168542,1.2380849657930868
245.0,975.7549209291828,664.4359607354838,1.4685462235504094,833.079401110897,664.4359607354838,1.253814438623606,832.49155660023,664.4359607354838,1.252929711508571
245.5,983.9570598978398,678.3473851291102,1.4505209004536264,850.7232220273163,678.3473851291102,1.2541114489081397,859.5884419640423,678.3473851291102,1.2671802984844358
246.0,992.4839528075805,692.658607871909,1.4328616457346,868.869675387737,692.658607871909,1.2543981486885876,887.1728486592777,692.658607871909,1.2808226716260482
246.5,1001.3273032783991,707.3453628611237,1.4156130171379864,887.4879297719201,707.3453628611237,1.2546741328481212,915.2006956568702,707.3453628611237,1.2938526831574855
247.0,1010.4788027729704,722.3847456984071,1.3988097184915385,906.5489167959502,722.3847456984071,1.2549391749953023,943.6324704862443,722.3847456984071,1.306274081928368
247.5,1019.9301565640037,737.7551913940719,1.382477776451468,926.025297693091,737.7551913940719,1.2551931975473618,972.4327439333169,737.7551913940719,1.3180967823429277
248.0,1029.6731076105289,753.4364387223311,1.3666356638612234,945.8914133037945,753.4364387223311,1.2554362447717904,1001.5697278192561,753.4364387223311,1.3293353975787348
248.5,1039.6994583322853,769.4094846795224,1.351295349270805,966.1232219167108,769.4094846795224,1.2556684589339635,1031.0148757349482,769.4094846795224,1.3400080142817459
249.0,1050.0010902989786,785.6565319460925,1.3364632604760474,986.6982286708572,785.6565319460925,1.255890059523567,1060.7425250182607,785.6565319460925,1.3501351823433234
249.5,1060.5699818748944,802.1609317455249,1.3221411563475975,1007.5954095609475,802.1609317455249,1.2561013254140805,1090.7295773334624,802.1609317455249,1.3597390924536852
250.0,1071.398223879271,818.9071240395149,1.3083269059795999,1028.7951324947958,818.9071240395149,1.2563025797357126,1120.9552147389759,818.9071240395149,1.368842914944389
250.5,1082.4780333390938,835.8805766023183,1.2950151775737428,1050.2790773371996,835.8805766023183,1.2564941772021632,1151.4006479603556,835.8805766023183,1.3774702752880814
251.0,1093.8017654237724,853.0677241778128,1.282198041753343,1072.0301564369258,853.0677241778128,1.2566764936162005,1182.0488936118936,853.0677241778128,1.3856448440258984
251.5,1105.3619236608085,870.4559086371553,1.2698654954177266,1094.0324367671576,870.4559086371553,1.2568499172807601,1212.8845772567277,870.4559086371553,1.3933900215068926
252.0,1117.1511685383307,888.0333208181393,1.258005913009105,1116.2710645079871,888.0333208181393,1.2570148420552214,1243.893759409505,888.0333208181393,1.400728700431549
252.5,1129.1623246046008,905.7889445338703,1.2466064323468653,1138.7321926544053,905.7889445338703,1.2571716618162194,1275.0637818325583,905.7889445338703,1.4076830916596372
253.0,1141.3883861766103,923.7125030824293,1.2356532821281474,1161.4029120369162,923.7125030824293,1.2573207661055943,1306.3831317331576,923.7125030824293,1.4142746009973408
253.5,1153.8225217700083,941.7944084652261,1.2251320579088052,1184.271185986872,941.7944084652261,1.257462536772535,1337.8413217214038,941.7944084652261,1.420523746686484
254.0,1166.4580773611317,960.0257134246235,1.215027952949425,1207.3257887580642,960.0257134246235,1.257597345441162,1369.4287836270144,960.0257134246235,1.4264501090725579
254.5,1179.2885785891544,978.3980663365414,1.2053259497995699,1230.556247723937,978.3980663365414,1.257725551657683,1401.136774494057,978.3980663365414,1.4320723054373916
255.0,1192.3077320025654,996.9036689370962,1.1960109779451509,1253.9527893007594,996.9036689370962,1.2578475015923356,1432.957293273462,996.9036689370962,1.4374079842652083
255.5,1205.5094254496096,1015.5352368204351,1.187068042290654,1277.5062884966544,1015.5352368204351,1.2579635271902836,1464.8830069135747,1015.5352368204351,1.4424738342905894
256.0,1218.8877277071365,1034.2859626148686,1.1784823267112319,1301.2082219508318,1034.2859626148686,1.258073945682424,1496.9071847096134,1034.2859626148686,1.447285604578014
256.5,1232.4368874367397,1053.1494817237137,1.170239276403177,1325.0506243034633,1053.1494817237137,1.2581790593816966,1529.0236399150003,1053.1494817237137,1.4518581326293893
257.0,1246.1513315512382,1072.1198405039534,1.1623246622928654,1349.0260477218947,1072.1198405039534,1.2582791557031354,1561.2266777425773,1072.1198405039534,1.456205378130786
257.5,1260.0256630686388,1091.1914667481833,1.1547246303378742,1373.1275244011085,1091.1914667481833,1.258374507356726,1593.5110489933495,1091.1914667481833,1.4603404604529295
258.0,1274.0546585247723,1110.3591423320722,1.147425738170528,1397.3485318539126,1110.3591423320722,1.2584653726712967,1625.8719086463113,1110.3591423320722,1.4642756984298924
258.5,1288.2332650099743,1129.6179778895662,1.1404149811927964,1421.6829608078085,1129.6179778895662,1.2585519960154132,1658.3047788265783,1129.6179778895662,1.4680226512725505
259.0,1302.5565968894848,1148.9633893805074,1.1336798099300545,1446.1250855298906,1148.9633893805074,1.2586346082877415,1690.8055156420228,1148.9633893805074,1.4715921597411936
259.5,1317.0199322617887,1168.391076419496,1.1272081401868987,1470.6695364074876,1168.391076419496,1.2587134274547152,1723.370279442134,1168.391076419496,1.474994386916543
260.0,1331.6187092038958,1187.8970022401807,1.1209883573177468,1495.3112746200372,1187.8970022401807,1.2587886591178554,1755.9955081081455,1187.8970022401807,1.478238858079971
260.5,1346.3485218476405,1207.4773751753035,1.1150093157250052,1520.0455687462768,1207.4773751753035,1.2588604970967627,1788.6778930316273,1207.4773751753035,1.4813344993498898
261.0,1361.2051163264396,1227.128631539419,1.1092603345248517,1544.8679731599032,1227.128631539419,1.258929124016839,1821.414357480662,1227.128631539419,1.4842896748287244
261.5,1376.184386627642,1246.8474198080164,1.1037311901720424,1569.7743080760965,1246.8474198080164,1.2589947118932987,1854.2020370892367,1246.8474198080164,1.4871122220991064
262.0,1391.2823703815825,1266.6305859936203,1.098412106707638,1594.7606411204765,1266.6305859936203,1.2590574227050197,1887.038262237311,1266.6305859936203,1.4898094859733757
262.5,1406.4952446147704,1286.4751601261917,1.0932937441845405,1619.8232703010544,1286.4751601261917,1.2591174089534416,1919.9205421167562,1286.4751601261917,1.492388350450878
263.0,1421.8193214912383,1306.3783437516918,1.0883671857327488,1644.9587082724047,1306.3783437516918,1.2591748142030348,1952.846550302594,1306.3783437516918,1.4948552688759045
263.5,1437.2510440629778,1326.3374983689669,1.0836239236471896,1670.1636677895485,1326.3374983689669,1.2592297736009077,1985.8141116701063,1326.3374983689669,1.497216292317842
264.0,1452.7869820475773,1346.3501347310882,1.079055844813911,1695.4350482568952,1346.3501347310882,1.2592824143739778,2018.8211905169019,1346.3501347310882,1.4994770962162298
264.5,1468.423827648601,1366.4139029429273,1.074655215733658,1720.7699232849493,1366.4139029429273,1.2593328563027824,2051.865879765191,1366.4139029429273,1.5016430053485001
265.0,1484.15839143196,1386.5265832920627,1.0704146673539339,1746.1655291744034,1386.5265832920627,1.2593812121715269,2084.9463911337466,1386.5265832920627,1.5037190171885557
265.5,1499.9875982694357,1406.6860777550664,1.0663271798802967,1771.6192542536792,1406.6860777550664,1.2594275881943826,2118.0610461814454,1406.6860777550664,1.505709823731009
266.0,1515.9084833586721,1426.890402125839,1.0623860677037356,1797.1286290019436,1426.890402125839,1.259472084418333,2151.208268135235,1426.890402125839,1.5076198318597405
266.5,1531.9181883272825,1447.1376787169488,1.0585849645525789,1822.6913168951712,1447.1376787169488,1.2595147951031123,2184.386574424982,1447.1376787169488,1.5094531823410802
267.0,1548.013957427248,1467.4261295888978,1.0549178089536453,1848.3051059179343,1467.4261295888978,1.2595558090789487,2217.594569856125,1467.4261295888978,1.5112137675219046
267.5,1564.1931338244865,1487.7540702659023,1.0513788300676081,1873.9679006883132,1487.7540702659023,1.2595952100829297,2250.8309403585126,1487.7540702659023,1.5129052478117082
268.0,1580.4531559873074,1508.119903900151,1.047962533947132,1899.677715147658,1508.119903900151,1.2596330770749056,2284.094447256408,1508.119903900151,1.514531067025578
268.5,1596.7915541764637,1528.5221158496124,1.0446636902527933,1925.4326657709155,1528.5221158496124,1.2596694845338792,2317.3839220104373,1528.5221158496124,1.5160944666622274
269.0,1613.2059470386303,1548.9592686373278,1.0414773194506415,1951.230965256898,1548.9592686373278,1.2597045027358673,2350.698261387444,1548.9592686373278,1.51759849918806
269.5,1629.6940383043668,1569.4299972627414,1.038398680506128,1977.0709166612214,1569.4299972627414,1.2597381980142157,2384.036423018738,1569.4299972627414,1.5190460403947674
270.0,1646.2536135909497,1589.9330048380357,1.035423259081694,2002.9509079377167,1589.9330048380357,1.2597706330033414,2417.397421311307,1589.9330048380357,1.5204398008943554
270.5,1662.8825373098957,1610.467058524643,1.0325467562393178,2028.8694068569348,1610.467058524643,1.2598018668668653,2450.780323680131,1610.467058524643,1.5217823368118457
271.0,1679.5787496785042,1631.0309857471318,1.0297650776445144,2054.824956272943,1631.0309857471318,1.2598319555110613,2484.1842470729453,1631.0309857471318,1.5230760597322477
271.5,1696.3402638343202,1651.62367066352,1.0270743232644735,2080.8161697119704,1651.62367066352,1.2598609517845112,2517.60835476164,1651.62367066352,1.5243232459548253
272.0,1713.1651630510844,1672.244050872764,1.024470777550061,2106.841727258623,1672.244050872764,1.2598889056648384,2551.0518533770346,1672.244050872764,1.525526045104248
272.5,1730.0515980544274,1692.8911143417342,1.0219509000891311,2132.900371717348,1692.8911143417342,1.2599158644333175,2584.5139901659936,1692.8911143417342,1.5266864881448439
273.0,1746.9977844353382,1713.563896535399,1.0195113167168952,2158.9909050286697,1713.563896535399,1.2599418728381624,2617.9940504519186,1713.563896535399,1.5278064948410495
273.5,1764.0020001592277,1734.2614777352617,1.0171488110678695,2185.1121849213205,1734.2614777352617,1.2599669732472036,2651.4913552814182,1734.2614777352617,1.5288878807040962
274.0,1781.0625831682626,1754.9829805322734,1.0148603165530867,2211.2631217829658,1754.9829805322734,1.2599912057906715,2685.0052592416077,1754.9829805322734,1.5299323634621604
274.5,1798.177929074519,1775.7275674815446,1.0126429087457458,2237.4426757335423,1775.7275674815446,1.2600146084947212,2718.535148433922,1775.7275674815446,1.5309415690885118
275.0,1815.3464889414145,1796.4944389071845,1.0104937981582052,2263.6498538865503,1796.4944389071845,1.2600372174063275,2752.0804385916404,1796.4944389071845,1.5319170374196889
275.5,1832.5667671508147,1817.2828308465057,1.008410323393189,2289.8837077847716,1817.2828308465057,1.2600590667101192,2785.6405733294832,1817.2828308465057,1.5328602273933927
276.0,1849.837319353172,1838.0920131236828,1.006389944652188,2316.143330997949,1838.0920131236828,1.260080188837695,2819.215022514712,1838.0920131236828,1.5337725219335963
276.5,1867.1567504980248,1858.921287543717,1.0044302375842873,2342.427856870947,1858.921287543717,1.2601006145699212,2852.8032807500754,1858.921287543717,1.5346552325083236
277.0,1884.5237129421932,1879.7699861982694,1.002528887459012,2368.736456411807,1879.7699861982694,1.2601203731326964,2886.4048659598516,1879.7699861982694,1.5355096033836806
277.5,1901.9369046330087,1900.637469875575,1.0006836836472126,2395.0683363099097,1900.637469875575,1.2601394922866076,2920.019318070958,1900.637469875575,1.536336815595936
278.0,1919.39506736394,1921.5231265672414,1.0011087134897267,2421.422737075225,1921.5231265672414,1.2601579984108977,2953.64619778182,1921.5231265672414,1.5371379906618368
278.5,1936.8969851000154,1942.426370065285,1.0028547646094788,2447.7989312903214,1942.426370065285,1.2601759165821307,2987.2850854123344,1942.426370065285,1.5379141940458374
279.0,1954.4414823704772,1963.3466386432601,1.0045563688414871,2474.19622196741,1963.3466386432601,1.2601932706478998,3020.93557982879,1963.3466386432601,1.5386664384015043
279.5,1972.027422726155,1984.2833938157899,1.0062149090567372,2500.6139410033243,1984.2833938157899,1.2602100832959284,3054.597297438173,1984.2833938157899,1.539395686603093
280.0,1989.6537072591016,2005.236119171247,1.007831720593033,2527.0514477258184,2005.236119171247,1.2602263761188557,3088.269871246719,2005.236119171247,1.5401028545820747
280.5,2007.3192731820925,2026.2043192727017,1.009408092844479,2553.5081275250986,2026.2043192727017,1.2602421696750061,3121.9529499780124,2026.2043192727017,1.5407888139823063
281.0,2025.0230924656528,2047.1875186226284,1.0109452708166347,2579.9833905649325,2047.1875186226284,1.2602574835454132,3155.6461972463185,2047.1875186226284,1.541454394646502
281.5,2042.764170530338,2068.185260687188,1.0124444566453552,2606.47667056809,2068.185260687188,1.260272336387334,3189.3492907811847,2068.185260687188,1.542100386945738
282.0,2060.5415449920724,2089.1971069761994,1.0139068110777825,2632.987423671277,2089.1971069761994,1.2602867459845055,3223.0619216996574,2089.1971069761994,1.5427275439628374
282.5,2078.3542844584044,2110.2226361752087,1.0153334549143573,2659.515127345041,2110.2226361752087,1.2603007292943404,3256.7837938227776,2110.2226361752087,1.5433365835396962
283.0,2096.201487373619,2131.2614433263,1.016725470411057,2686.0592793744736,2131.2614433263,1.260314302492279,3290.5146230332484,2131.2614433263,1.5439281901978577
283.5,2114.0822809107044,2152.313139054561,1.0180839026413804,2712.619396896831,2152.313139054561,1.2603274810134708,3324.254136671434,2152.313139054561,1.5445030169409586
284.0,2131.9958199082653,2173.3773488372935,1.0194097608178279,2739.1950154924607,2173.3773488372935,1.2603402795919754,3358.0020729670787,2173.3773488372935,1.5450616869470604
284.5,2149.9412858504998,2194.4537123133136,1.0207040195728905,2765.785688325681,2194.4537123133136,1.2603527122976268,3391.7581805042955,2194.4537123133136,1.545604795158257
285.0,2167.917885888475,2215.5418826298173,1.0219676201997034,2792.3909853324953,2215.5418826298173,1.2603647925707304,3425.5222177176092,2215.5418826298173,1.5461329097744532
285.5,2185.924851900971,2236.641525824513,1.02320147185272,2819.010492452239,2236.641525824513,1.2603765332547163,3459.2939524169788,2236.641525824513,1.5466465736576847
286.0,2203.9614395932354,2257.7523202408333,1.0244064527088668,2845.643810900452,2257.7523202408333,1.260387946626895,3493.0731613398752,2257.7523202408333,1.547146305652903
286.5,2222.0269276320573,2278.8739559742357,1.025583411089783,2872.2905564804696,2278.8739559742357,1.2603990444274238,3526.8596297286585,2278.8739559742357,1.547632601830714
287.0,2240.1206168156455,2300.006134347687,1.0267331665458128,2898.9503589313717,2300.006134347687,1.260409837886608,3560.6531509316014,2300.006134347687,1.548105936657187
287.5,2258.241829276822,2321.148567414601,1.027856510902521,2925.622861310114,2321.148567414601,1.260420337750635,3594.453526026045,2321.148567414601,1.5485667640954615
288.0,2276.3899077181445,2342.3009774875754,1.0289542092705464,2952.307719405793,2342.3009774875754,1.2604305543058474,3628.2605634622696,2342.3009774875754,1.549015518643575
288.5,2294.564214677591,2363.4630966914174,1.030027001019672,2979.0046011841423,2363.4630966914174,1.2604404974016366,3662.0740787267778,2363.4630966914174,1.5494526163125921
289.0,2312.764131823526,2384.634666539017,1.0310756007180135,3005.7131862604842,2384.634666539017,1.260450176472055,3695.8938940237667,2384.634666539017,1.5498784555488618
289.5,2330.989059277701,2405.8154375287495,1.0321006990372725,3032.433165399465,2405.8154375287495,1.2604596005562156,3729.719837973664,2405.8154375287495,1.5502934181039372
290.0,2349.2384149650984,2427.0051687621476,1.0331029636250029,3059.1642400400297,2427.0051687621476,1.2604687783175608,3763.551745327675,2427.0051687621476,1.5506978698554688
290.5,2367.5116339894903,2448.2036275806895,1.0340830399448662,3085.906121844177,2448.2036275806895,1.260477718062065,3797.3894566973545,2448.2036275806895,1.5510921615821345
291.0,2385.808168033616,2469.4105892206035,1.0350415520858463,3112.65853226814,2469.4105892206035,1.2604864277554422,3831.232818298311,2469.4105892206035,1.5514766296954798
291.5,2404.1274847829354,2490.625836484674,1.0359791035414032,3139.421202154712,2490.625836484674,1.2604949150394114,3865.081681707176,2490.625836484674,1.551851596931332
292.0,2422.469067371966,2511.8491594300904,1.036896277959532,3166.193871345535,2511.8491594300904,1.2605031872470829,3898.9359036310498,2511.8491594300904,1.5522173730032711
292.5,2440.8324138522403,2533.08035507144,1.0377936398646925,3192.9762883122266,2533.08035507144,1.260511251417516,3932.795345688702,2533.08035507144,1.5525742552204926
293.0,2459.2170366809796,2554.319227098013,1.0386717353525599,3219.7682098052996,2554.319227098013,1.2605191143094945,3966.6598742028195,2554.319227098013,1.5529225290722102
293.5,2477.622462229602,2575.5655856046183,1.0395310927585302,3246.569400519898,2575.5655856046183,1.2605267824145743,4000.5293600026594,2575.5655856046183,1.5532624687806305
294.0,2496.0482303112344,2596.8192468351867,1.0403722233009043,3273.3796327774207,2596.8192468351867,1.2605342619694369,4034.4036782365242,2596.8192468351867,1.5535943378243828
294.5,2514.4938937264274,2618.080032938451,1.0411956216996459,3300.198686222173,2618.080032938451,1.260541558967597,4068.282708193478,2618.080032938451,1.5539183894341706
295.0,2532.959017826306,2639.3477717350693,1.0420017667716006,3327.026347532234,2639.3477717350693,1.2605486791704963,4102.166333133784,2639.3477717350693,1.5542348670622814
295.5,2551.4431800924344,2660.622296495555,1.0427911220030246,3353.862410143773,2660.622296495555,1.2605556281180237,4136.054440127577,2660.622296495555,1.554544004827514
296.0,2569.9459697326824,2681.903445728466,1.0435641361002734,3380.706673988107,2681.903445728466,1.2605624111384928,4169.946919901304,2681.903445728466,1.554846027936942
296.5,2588.4669872924387,2703.1910629782897,1.0443212435194522,3407.5589452408103,2703.1910629782897,1.2605690333581048,4203.843666691501,2703.1910629782897,1.5551411530858794
297.0,2607.0058442805225,2724.4849966325196,1.045062864975824,3434.4190360822604,2724.4849966325196,1.2605754997099354,4237.744578105513,2724.4849966325196,1.5554295888373002
297.5,2625.562162809192,2745.7850997374585,1.0457894079337413,3461.2867644690095,2745.7850997374585,1.2605818149424601,4271.649554988758,2745.7850997374585,1.5557115359818934
298.0,2644.1355752476534,2767.0912298222693,1.0465012670778424,3488.1619539154276,2767.0912298222693,1.2605879836276568,4305.558501298197,2767.0912298222693,1.5559871878798677
298.5,2662.7257238885245,2788.4032487308805,1.0471988247662332,3515.044433285083,2788.4032487308805,1.260594010168697,4339.471323981675,2788.4032487308805,1.5562567307855313
299.0,2681.3322606267143,2809.7210224613173,1.0478824514663447,3541.934036591366,2809.7210224613173,1.2605998988072593,4373.3879328627945,2809.7210224613173,1.5565203441556288
299.5,2699.9548466502065,2831.0444210121022,1.0485525061741445,3568.8306028068873,2831.0444210121022,1.2606056536304808,4407.308240531072,2831.0444210121022,1.5567782009423412
300.0,2718.59315214226,2852.373318235353,1.0492093368173439,3595.7339756812007,2852.373318235353,1.2606112785775652,4441.232162237056,2852.373318235353,1.5570304678718092
300.5,2737.2468559945605,2873.707591696257,1.0498532806432304,3622.644003566443,2873.707591696257,1.2606167774460704,4475.159615792171,2873.707591696257,1.557277305708974
301.0,2755.915645530882,2895.047122538592,1.0504846645917234,3649.5605392504845,2895.047122538592,1.2606221538978888,4509.090521473037,2895.047122538592,1.5575188695094997
301.5,2774.599216240819,2916.3917953560003,1.0511038056542414,3676.483439797229,2916.3917953560003,1.2606274114649418,4543.02480193003,2916.3917953560003,1.5577553088594767
302.0,2793.2972715231913,2937.7414980687363,1.051711011218931,3703.412566393711,2937.7414980687363,1.2606325535546015,4576.962382099873,2937.7414980687363,1.5579867681035777
302.5,2812.009522438734,2959.096121805613,1.0523065794028028,3730.347784203645,2959.096121805613,1.2606375834548496,4610.903189122046,2959.096121805613,1.558213386562284
303.0,2830.7356874716866,2980.4555607909065,1.0528907993712915,3757.288962227132,2980.4555607909065,1.2606425043391962,4644.847152258824,2980.4555607909065,1.5584352987387766
303.5,2849.4754922999355,3001.8197122359607,1.0534639516457331,3784.2359731662136,3001.8197122359607,1.260647319271368,4678.794202818769,3001.8197122359607,1.5586526345160425
304.0,2868.228669573364,3023.188476235292,1.0540263083992454,3811.188693295997,3023.188476235292,1.2606520312097722,4712.744274083487,3023.188476235292,1.5588655193447152
304.5,2886.9949587000833,3044.56175566696,1.054578133741468,3838.1470023410857,3044.56175566696,1.2606566430117554,4746.697301237505,3044.56175566696,1.5590740744221379
305.0,2905.774105640229,3065.9394560970104,1.055119683992604,3865.1107833570663,3065.9394560970104,1.2606611574376663,4780.65322130111,3065.9394560970104,1.5592784168631162
305.5,2924.5658627070316,3087.3214856877985,1.0556512079471916,3892.0799226168124,3087.3214856877985,1.2606655771547317,4814.611973066002,3087.3214856877985,1.5594786598627888
306.0,2943.369988374864,3108.707755110013,1.0561729471280086,3919.0543095013772,3108.707755110013,1.2606699047407521,4848.573497033625,3108.707755110013,1.5596749128520255
306.5,2962.186247094001,3130.0981774582224,1.0566851360305074,3946.0338363952665,3130.0981774582224,1.260674142687633,4882.5377353560525,3130.0981774582224,1.5598672816457433
307.0,2981.0144091118227,3151.492668169795,1.0571880023581521,3973.018398585889,3151.492668169795,1.2606782934047531,4916.5046317792985,3151.492668169795,1.5600558685844954
307.5,2999.854250300213,3172.8911449470165,1.057681767249021,4000.007894166988,3172.8911449470165,1.260682359222186,4950.474131588946,3172.8911449470165,1.5602407726696885
308.0,3018.70555198891,3194.2935276822864,1.0581666454940224,4027.00222394588,3194.2935276822864,1.2606863423937718,4984.446181557979,3194.2935276822864,1.5604220896927372
308.5,3037.568100804582,3215.6997383862245,1.0586428457470498,4054.0012913543223,3215.6997383862245,1.2606902451000581,5018.420729896713,3215.6997383862245,1.560599912358475
309.0,3056.4416885154083,3237.109701118585,1.0591105707274042,4081.0050023628455,3237.109701118585,1.260694069451107,5052.397726204732,3237.109701118585,1.560774330403098
309.5,3075.326111880943,3258.5233419218293,1.0595700174147835,4108.013265398399,3258.5233419218293,1.26069781748918,5086.377121424737,3258.5233419218293,1.5609454307069246
310.0,3094.2211725070756,3279.940588757256,1.060021377237136,4135.025991265168,3279.940588757256,1.2607014911913075,5120.3588677982125,3279.940588757256,1.561113297402218
310.5,3113.1266767058873,3301.3613714435623,1.0604648362516533,4162.043093068397,3301.3613714435623,1.2607050924717431,5154.342918822839,3301.3613714435623,1.5612780119763252
311.0,3132.042435360207,3322.7856215977395,1.0609005753191834,4189.064486141127,3322.7856215977395,1.2607086231843159,5188.329229211563,3322.7856215977395,1.5614396533703516
311.5,3150.9682637927067,3344.213272578196,1.0613287702723122,4216.090087973679,3344.213272578196,1.2607120851246776,5222.317754853251,3344.213272578196,1.5615982980735987
312.0,3169.903981639353,3365.6442594300115,1.0617495920773692,4243.119818145793,3365.6442594300115,1.2607154800324578,5256.308452774866,3365.6442594300115,1.5617540202139628
312.5,3188.849412727057,3387.0785188322325,1.0621632069905906,4270.153598261294,3387.0785188322325,1.2607188095933248,5290.301281105082,3387.0785188322325,1.561906891644492
313.0,3207.804384955361,3408.5159890471164,1.062569776708672,4297.191351885178,3408.5159890471164,1.2607220754409603,5324.296199039286,3408.5159890471164,1.5620569820262877
313.5,3226.768730182016,3429.9566098712485,1.0629694585139267,4324.233004483021,3429.9566098712485,1.2607252791589518,5358.2931668059055,3429.9566098712485,1.5622043589079226
314.0,3245.7422841123034,3451.4003225884458,1.0633624054142639,4351.278483362603,3451.4003225884458,1.2607284222826043,5392.2921456339955,3451.4003225884458,1.562349087801539
314.5,3264.724886191962,3472.847069924376,1.0637487662781815,4378.32771761766,3472.847069924376,1.2607315063006796,5426.293097722039,3472.847069924376,1.5624912322557876
315.0,3283.7163795035885,3494.296796002817,1.0641286859649743,4405.3806380736705,3494.296796002817,1.2607345326570591,5460.295986207907,3494.296796002817,1.5626308539257538
315.5,3302.716610666387,3515.7494463034923,1.064502305450337,4432.4371772356,3515.7494463034923,1.2607375027523438,5494.300775139914,3515.7494463034923,1.562768012640007
316.0,3321.725429739137,3537.204967621414,1.064869761947543,4459.49726923751,3537.204967621414,1.260740417945384,5528.3074294489525,3537.204967621414,1.5629027664649162
316.5,3340.7426901262697,3558.6633080276697,1.0652311890243673,4486.560849793964,3558.6633080276697,1.260743279554751,5562.315914921632,3558.6633080276697,1.5630351717663489
317.0,3359.7682484869456,3580.1244168316,1.0655867167159194,4513.627856153149,3580.1244168316,1.2607460888601456,5596.326198174389,3580.1244168316,1.5631652832688765
317.5,3378.801964647002,3601.588244544301,1.0659364716335407,4540.69822705165,3601.588244544301,1.2607488471037511,5630.338246628536,3601.588244544301,1.5632931541126038
318.0,3397.843701513699,3623.0547428434106,1.066280577069917,4567.771902670814,3623.0547428434106,1.2607515554915352,5664.352028486201,3623.0547428434106,1.5634188359077232
318.5,3416.893324993139,3644.523864539111,1.066619153100552,4594.848824594611,3644.523864539111,1.260754215194494,5698.36751270712,3644.523864539111,1.5635423787869036
319.0,3435.9507039102714,3665.995563541314,1.0669523166817385,4621.928935768986,3665.995563541314,1.2607568273498537,5732.384668986257,3665.995563541314,1.563663831455604
319.5,3455.015709931401,3687.469794827969,1.06728018174516,4649.012180462575,3687.469794827969,1.260759393062219,5766.403467732203,3687.469794827969,1.5637832412404133
320.0,3474.0882174890944,3708.946514414463,1.0676028592892535,4676.098504228792,3708.946514414463,1.2607619134046788,5800.42388004634,3708.946514414463,1.5639006541354943
320.5,3493.16810370941,3730.4256793240493,1.0679204574674475,4703.187853869193,3730.4256793240493,1.260764389419871,5834.445877702718,3730.4256793240493,1.5640161148472245
321.0,3512.2552483413715,3751.90724755929,1.068233081673404,4730.280177398087,3751.90724755929,1.2607668221210035,5868.469433128642,3751.90724755929,1.5641296668371076
321.5,3531.349533688601,3773.391178074452,1.068540834623366,4757.375424008331,3773.391178074452,1.2607692124928331,5902.49451938591,3773.391178074452,1.5642413523630307
322.0,3550.450844543036,3794.8774307488247,1.068843816435726,4784.473544038281,3794.8774307488247,1.2607715614926156,5936.521110152711,3794.8774307488247,1.5643512125189472
322.5,3569.5590681206677,3816.365966360936,1.0691421247079151,4811.574488939832,3816.365966360936,1.2607738700510078,5970.549179706117,3816.365966360936,1.56445928727304
323.0,3588.6740939992164,3837.856746563609,1.069435854590714,4838.67821124753,3837.856746563609,1.2607761390729475,6004.578702905189,3837.856746563609,1.5645656155044474
323.5,3607.7958140576884,3859.349733859852,1.0697250988600824,4865.784664548688,3859.349733859852,1.2607783694384882,6038.609655174632,3859.349733859852,1.5646702350385946
324.0,3626.924122417745,3880.844891579532,1.0700099479865934,4892.8938034544935,3880.844891579532,1.2607805620036132,6072.642012489008,3880.844891579532,1.564773182681207
324.5,3646.058915386826,3902.3421838568083,1.0702904902025678,4920.005583572053,3902.3421838568083,1.2607827176010116,6106.675751357475,3902.3421838568083,1.5648744942510535
325.0,3665.2000914029586,3923.8415756083004,1.0705668115669886,4947.119961477343,3923.8415756083004,1.2607848370408297,6140.710848809018,3923.8415756083004,1.5649742046114703
325.5,3684.3475509812083,3945.3430325119602,1.0708389960282776,4974.236894689034,3945.3430325119602,1.2607869211113911,6174.747282378178,3945.3430325119602,1.5650723477007216
